,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000012063.1_TTLL2,3.676105532,-3.930031565,1.103358352,-3.561881377,0.000368207,0.026373677,Downregulated,,,
ENSCSAG00000002270.1_RPLP0,1165.154536,0.619785445,0.174874834,3.54416603,0.000393857,0.027163367,Not Significant,,,
ENSCSAG00000004803.1_AFP,22.8846425,-3.36253984,0.948517269,-3.545048624,0.000392541,0.027163367,Downregulated,,,
ENSCSAG00000008194.1_PRR36,27.94948327,1.301248018,0.366762241,3.547933432,0.000388266,0.027163367,Not Significant,,,
ENSCSAG00000008735.1_ACY3,9.370433129,2.578710689,0.727283128,3.545676491,0.000391607,0.027163367,Upregulated,,,
ENSCSAG00000012198.1,188.154311,0.951124425,0.268437997,3.543181051,0.000395331,0.027163367,Not Significant,,,
ENSCSAG00000015610.1_FCN2,468.6739996,0.862748311,0.243320214,3.545732174,0.000391524,0.027163367,Not Significant,,,
ENSCSAG00000016932.1,281.2580321,0.921961333,0.259625315,3.551122635,0.000383592,0.027163367,Not Significant,,,
ENSCSAG00000017798.1_IMPACT,114.671952,0.594856832,0.167579909,3.549690627,0.000385684,0.027163367,Not Significant,,,
ENSCSAG00000018138.1_MRPL57,107.5221134,0.946462092,0.266877389,3.546430426,0.000390488,0.027163367,Not Significant,,,
ENSCSAG00000008214.1,710.8461794,0.951177747,0.268562274,3.541739998,0.000397497,0.027189158,Not Significant,,,
ENSCSAG00000004569.1_ATP23,89.18638315,1.066671097,0.301488504,3.538015825,0.000403146,0.027451885,Not Significant,,,
ENSCSAG00000014855.1_FKBP9,210.2974956,0.670306234,0.189631076,3.534791071,0.000408098,0.027665016,Not Significant,,,
ENSCSAG00000019058.1_OTUD1,42.04275816,-1.201903082,0.340331918,-3.53156145,0.000413114,0.027880596,Not Significant,,,
ENSCSAG00000014454.1_SLC22A14,3.322678071,4.681240809,1.327740154,3.525720598,0.000422332,0.028376618,Upregulated,,,
ENSCSAG00000018548.1,349.0929413,1.233305353,0.350316469,3.520546308,0.000430659,0.028808606,Not Significant,,,
ENSCSAG00000011303.1_SGO2,35.80068727,2.232863956,0.634450745,3.519365333,0.000432581,0.028810246,Upregulated,,,
ENSCSAG00000010848.1_GRIA1,3.451188818,5.139249953,1.461009121,3.517602921,0.000435463,0.0288756,Upregulated,,,
ENSCSAG00000012147.1_TMED10,1466.831777,0.742363609,0.211770892,3.505503537,0.000455744,0.029958785,Not Significant,,,
ENSCSAG00000017319.1_MARCHF6,454.8098554,0.525453792,0.149854827,3.506418872,0.00045418,0.029958785,Not Significant,,,
ENSCSAG00000011632.1_SEL1L,3609.913895,1.127287325,0.321873249,3.502270939,0.00046131,0.030180085,Not Significant,,,
ENSCSAG00000015350.1_RGMB,243.8458008,-0.60259591,0.172108926,-3.501247286,0.000463086,0.030180085,Not Significant,,,
ENSCSAG00000017546.1_APCDD1,41.95248314,-0.85295064,0.243722455,-3.499680153,0.000465817,0.03022832,Not Significant,,,
ENSCSAG00000007954.1_ZNF184,52.46078395,-0.735698389,0.210356599,-3.497386777,0.00046984,0.030359668,Not Significant,,,
ENSCSAG00000015586.1_TRAF3IP2,502.3289923,-0.732511841,0.209742415,-3.492435436,0.000478637,0.030797065,Not Significant,,,
ENSCSAG00000005168.1_ANO5,16.72380503,-2.745340975,0.78697799,-3.488459664,0.000485812,0.031126823,Downregulated,,,
ENSCSAG00000000973.1,2.539067269,-4.200516334,1.206821516,-3.480644219,0.000500209,0.031914624,Downregulated,,,
ENSCSAG00000002364.1_TIMP2,483.4166318,0.964656013,0.277257065,3.479283796,0.000502756,0.031942878,Not Significant,,,
ENSCSAG00000016328.1,182.4466437,-1.308808449,0.376681632,-3.474574653,0.000511664,0.032373406,Not Significant,,,
ENSCSAG00000000780.1_CORT,3.261991125,4.416045571,1.274168473,3.465825488,0.000528606,0.033306581,Upregulated,,,
ENSCSAG00000002951.1_EXPH5,404.8694552,-0.772594222,0.223219607,-3.461139598,0.000537894,0.033506995,Not Significant,,,
ENSCSAG00000003488.1,12.9869405,-2.242856036,0.648058903,-3.460882992,0.000538407,0.033506995,Downregulated,,,
ENSCSAG00000013863.1,107.9533561,-1.191074875,0.344113851,-3.461281409,0.000537611,0.033506995,Not Significant,,,
ENSCSAG00000002502.1_ATP5MC1,143.4802028,0.973937616,0.282085231,3.45263597,0.000555138,0.034105082,Not Significant,,,
ENSCSAG00000005156.1_APOF,241.3783177,-1.394130906,0.403524114,-3.454888712,0.00055052,0.034105082,Not Significant,,,
ENSCSAG00000007587.1_SAC3D1,1.92208152,4.655927527,1.349291636,3.450645806,0.000559247,0.034105082,Upregulated,,,
ENSCSAG00000014003.1_EML6,6.309605354,-2.791022226,0.808718531,-3.451166406,0.000558169,0.034105082,Downregulated,,,
ENSCSAG00000016891.1,21.29056125,1.556329485,0.450618918,3.453759755,0.00055283,0.034105082,Not Significant,,,
ENSCSAG00000000934.1_HMGCL,614.3811834,0.960051763,0.27874114,3.444241366,0.000572664,0.034783625,Not Significant,,,
ENSCSAG00000004761.1_RHPN2,198.5914831,-0.498951566,0.145066991,-3.439456229,0.000582884,0.034984561,Not Significant,,,
ENSCSAG00000010020.1_RFTN1,84.11061533,-1.157727959,0.336528497,-3.440207796,0.000581268,0.034984561,Not Significant,,,
ENSCSAG00000010283.1_PTPRS,719.3042128,1.241818796,0.361029682,3.439658453,0.000582449,0.034984561,Not Significant,,,
ENSCSAG00000018128.1_SSC4D,7.364216085,-2.499839431,0.727299728,-3.437151607,0.000587866,0.035094301,Downregulated,,,
ENSCSAG00000018245.1_ATP9B,234.0141899,0.489070476,0.142317444,3.436475958,0.000589335,0.035094301,Not Significant,,,
ENSCSAG00000012353.1_RPL30,517.5830748,1.048370986,0.305246412,3.434507153,0.000593632,0.035158283,Not Significant,,,
ENSCSAG00000016841.1_PNPLA7,542.2879063,1.030885735,0.300211464,3.433865324,0.00059504,0.035158283,Not Significant,,,
ENSCSAG00000001450.1_GBP7,45.55130093,-2.040955903,0.594631015,-3.432306508,0.000598471,0.035223948,Downregulated,,,
ENSCSAG00000009470.1_SF3A1,629.3615785,-0.393876729,0.114822853,-3.430299104,0.000602916,0.035348584,Not Significant,,,
ENSCSAG00000015086.1_FRMD6,64.51151653,0.949796122,0.27724508,3.42583581,0.000612911,0.035796346,Not Significant,,,
ENSCSAG00000008439.1_RASD1,22.78234243,-2.417254452,0.706204606,-3.422881174,0.000619612,0.036049049,Downregulated,,,
ENSCSAG00000010630.1_LRRC75B,18.97579343,1.52218147,0.444898855,3.421410178,0.000622973,0.036106278,Not Significant,,,
ENSCSAG00000012887.1_IGDCC3,23.74004072,2.591754121,0.758128542,3.418620956,0.000629393,0.036339689,Upregulated,,,
ENSCSAG00000007282.1_PDIA6,718.0609854,0.742986998,0.217551307,3.415226533,0.00063729,0.036590245,Not Significant,,,
ENSCSAG00000011349.1_DCP1B,1313.817801,-0.373505599,0.109382072,-3.414687539,0.000638552,0.036590245,Not Significant,,,
ENSCSAG00000012441.1_BPIFB6,7.401190937,4.93806787,1.446769014,3.4131695,0.00064212,0.036656357,Upregulated,,,
ENSCSAG00000008684.1_GSTP1,233.282493,-0.886127375,0.259805836,-3.41072929,0.000647894,0.036789694,Not Significant,,,
ENSCSAG00000014037.1_ADARB2,2.994462822,-3.035744335,0.890211687,-3.410137587,0.000649301,0.036789694,Downregulated,,,
ENSCSAG00000006951.1_COLEC11,266.8183228,1.189215873,0.348863124,3.408832268,0.000652416,0.036828751,Not Significant,,,
ENSCSAG00000002310.1_NPTX1,28.09307509,-1.347865471,0.395595787,-3.40717853,0.000656382,0.036915398,Not Significant,,,
ENSCSAG00000002336.1_HEPACAM,7.310467549,-5.434425335,1.5980415,-3.400678477,0.000672188,0.0375264,Downregulated,,,
ENSCSAG00000011248.1_RALGAPA2,197.7084732,-0.646120974,0.189945503,-3.401612371,0.000669896,0.0375264,Not Significant,,,
ENSCSAG00000005619.1_SCPEP1,98.82850939,-0.769861539,0.226491716,-3.399071516,0.00067615,0.037536446,Not Significant,,,
ENSCSAG00000006080.1_ESPNL,24.64686993,-2.232251454,0.657007289,-3.397605313,0.000679784,0.037536446,Downregulated,,,
ENSCSAG00000018556.1_SLC10A5,36.39970156,-1.838621612,0.541049825,-3.398248232,0.000678189,0.037536446,Not Significant,,,
ENSCSAG00000012207.1_PCLO,46.61082884,1.967333186,0.579542005,3.394634329,0.000687203,0.037808625,Not Significant,,,
ENSCSAG00000005735.1_VKORC1,1243.293036,0.706311848,0.208336003,3.390253421,0.00069828,0.038142018,Not Significant,,,
ENSCSAG00000012314.1_OSGEPL1,158.7234713,-0.643439075,0.18990108,-3.388285488,0.00070331,0.038142018,Not Significant,,,
ENSCSAG00000016613.1_ARL15,55.51331878,-0.877530388,0.25892424,-3.389139567,0.000701123,0.038142018,Not Significant,,,
ENSCSAG00000019462.1,3.718365461,-3.344241045,0.986451276,-3.390173572,0.000698484,0.038142018,Downregulated,,,
ENSCSAG00000013876.1_SYNE2,1158.990212,0.879609979,0.259680852,3.387273153,0.000705911,0.03814681,Not Significant,,,
ENSCSAG00000009542.1_GPRASP2,38.79985402,-1.183093799,0.349841884,-3.38179576,0.000720137,0.038777571,Not Significant,,,
ENSCSAG00000000183.1,11.3834287,-4.379506188,1.295508289,-3.380531199,0.000723459,0.038818795,Downregulated,,,
ENSCSAG00000000777.1_KIF1B,531.3358559,-0.46868198,0.13873241,-3.378316429,0.000729311,0.038897427,Not Significant,,,
ENSCSAG00000012234.1_C6orf118,35.81476597,-1.015703332,0.300678389,-3.378039027,0.000730047,0.038897427,Not Significant,,,
ENSCSAG00000003162.1,3.318585863,-4.524710709,1.340281306,-3.375941071,0.000735637,0.039058195,Downregulated,,,
ENSCSAG00000007755.1_POLA2,22.42168426,1.161305319,0.344955581,3.366535815,0.000761187,0.040273952,Not Significant,,,
ENSCSAG00000001865.1_NOC4L,48.07074831,-1.353078665,0.402992723,-3.357575924,0.000786291,0.040509067,Not Significant,,,
ENSCSAG00000002266.1_PLA2G1B,14.91826026,2.695629692,0.80290718,3.357336638,0.000786972,0.040509067,Upregulated,,,
ENSCSAG00000004436.1_MGMT,125.1941028,-0.67265131,0.199994816,-3.363343719,0.000770044,0.040509067,Not Significant,,,
ENSCSAG00000005377.1_PDE4C,545.2135696,-0.819668599,0.244087094,-3.358098881,0.000784805,0.040509067,Not Significant,,,
ENSCSAG00000006822.1_TRPM1,16.81967137,-1.994823128,0.594123621,-3.357589328,0.000786253,0.040509067,Not Significant,,,
ENSCSAG00000010716.1,6.477694708,-2.160339765,0.643221299,-3.358625978,0.00078331,0.040509067,Downregulated,,,
ENSCSAG00000012181.1_MLH3,29.51451772,-1.13529197,0.337824386,-3.360598043,0.000777739,0.040509067,Not Significant,,,
ENSCSAG00000018459.1_LINGO3,2.268107093,4.300430109,1.280111607,3.359418106,0.000781068,0.040509067,Upregulated,,,
ENSCSAG00000015064.1_NID2,236.3533374,2.103281422,0.627478551,3.351957481,0.000802423,0.041164863,Upregulated,,,
ENSCSAG00000007934.1_TSPAN15,189.5831922,0.885304542,0.264328743,3.349255668,0.00081029,0.041428457,Not Significant,,,
ENSCSAG00000013052.1_MCM3,24.59978233,1.262147988,0.377307427,3.345144831,0.000822396,0.041896548,Not Significant,,,
ENSCSAG00000015496.1_SLC38A11,12.71114337,-1.754416268,0.524602035,-3.344280333,0.000824963,0.041896548,Not Significant,,,
ENSCSAG00000009331.1_SAXO1,34.42039163,1.422452194,0.425539645,3.342701937,0.00082967,0.041933884,Not Significant,,,
ENSCSAG00000011431.1_TTC7B,94.44159664,0.89066185,0.266491025,3.342183286,0.000831222,0.041933884,Not Significant,,,
ENSCSAG00000001396.1_PIGK,153.5214646,0.880356781,0.263560118,3.340250365,0.000837029,0.042087034,Not Significant,,,
ENSCSAG00000016631.1_FST,231.7163156,-1.360767033,0.407712162,-3.337567924,0.000845151,0.042355156,Not Significant,,,
ENSCSAG00000012939.1_RNF167,661.9208716,0.89169234,0.267569917,3.332558274,0.000860514,0.042702328,Not Significant,,,
ENSCSAG00000015156.1_SNX3,485.25595,0.949025676,0.284734101,3.333024296,0.000859074,0.042702328,Not Significant,,,
ENSCSAG00000018268.1_AUTS2,390.8844013,0.826714326,0.247981396,3.333775591,0.000856758,0.042702328,Not Significant,,,
ENSCSAG00000012735.1_TMCO6,62.12533083,-0.962289102,0.288954375,-3.330245825,0.000867693,0.042873302,Not Significant,,,
ENSCSAG00000014737.1,54.5662005,-1.130613653,0.339561089,-3.329632543,0.000869607,0.042873302,Not Significant,,,
ENSCSAG00000019136.1,8.694791737,-3.151402977,0.94712782,-3.327325952,0.000876837,0.043089892,Downregulated,,,
ENSCSAG00000005373.1_NUP50,141.8606756,-0.698719584,0.210133125,-3.325128226,0.000883779,0.043290906,Not Significant,,,
ENSCSAG00000007989.1_C9orf40,31.84469213,1.329257217,0.400598711,3.31817647,0.000906072,0.044240214,Not Significant,,,
ENSCSAG00000009332.1,89.93795697,1.80942456,0.545700804,3.315781369,0.000913873,0.044478078,Not Significant,,,
ENSCSAG00000016447.1_NCKAP5,92.51522314,-0.866746043,0.26154106,-3.313996061,0.000919728,0.044620032,Not Significant,,,
ENSCSAG00000005143.1_GNAO1,20.27188646,3.495767001,1.056771923,3.307967335,0.000939758,0.045302288,Upregulated,,,
ENSCSAG00000019748.1,3.427281687,-3.935575415,1.189555282,-3.308442637,0.000938164,0.045302288,Downregulated,,,
ENSCSAG00000005821.1_SFRP5,32.66964419,1.428785549,0.432093288,3.306659899,0.000944154,0.045370208,Not Significant,,,
ENSCSAG00000002220.1_P4HB,5146.445571,0.761244924,0.230560845,3.301709465,0.000960976,0.045481437,Not Significant,,,
ENSCSAG00000008221.1_RIPK4,72.24345044,1.111815758,0.336737325,3.301730084,0.000960905,0.045481437,Not Significant,,,
ENSCSAG00000013020.1_CACNA1D,112.6735225,-1.090023742,0.330152905,-3.301572473,0.000961445,0.045481437,Not Significant,,,
ENSCSAG00000013190.1_ITIH4,8858.712746,-0.619920264,0.187666445,-3.303309037,0.00095551,0.045481437,Not Significant,,,
ENSCSAG00000018047.1_XK,39.42815557,1.266406695,0.383427775,3.302855915,0.000957055,0.045481437,Not Significant,,,
ENSCSAG00000002156.1_TTC24,10.64129691,-1.575433527,0.477365225,-3.300268738,0.000965923,0.045551362,Not Significant,,,
ENSCSAG00000015604.1_COL5A1,377.7969307,0.957497921,0.290254108,3.298826429,0.000970899,0.045644288,Not Significant,,,
ENSCSAG00000001553.1_GSTM4,126.8752516,-1.477233012,0.448236678,-3.295654029,0.000981929,0.045686835,Not Significant,,,
ENSCSAG00000006186.1,8.885824137,-2.124405001,0.644257667,-3.297446208,0.000975684,0.045686835,Downregulated,,,
ENSCSAG00000015764.1_IGFBP3,3594.780057,1.124931593,0.341394464,3.29510789,0.000983839,0.045686835,Not Significant,,,
ENSCSAG00000017429.1,40.5474903,-0.963408571,0.292338433,-3.295524853,0.00098238,0.045686835,Not Significant,,,
ENSCSAG00000000456.1_ZBTB5,48.2657402,-1.038499965,0.315329929,-3.293375821,0.000989921,0.045829098,Not Significant,,,
ENSCSAG00000001738.1,1334.913537,1.188997884,0.361855256,3.285838368,0.001016793,0.046106837,Not Significant,,,
ENSCSAG00000001829.1_THEM4,541.7176477,-0.416516216,0.126737676,-3.286443545,0.001014611,0.046106837,Not Significant,,,
ENSCSAG00000005207.1_STAP1,2.092972793,-3.076877307,0.936328215,-3.286109783,0.001015814,0.046106837,Downregulated,,,
ENSCSAG00000007115.1_ITGB1BP1,111.4171126,-0.743808662,0.226375268,-3.285732878,0.001017174,0.046106837,Not Significant,,,
ENSCSAG00000009083.1_ARHGAP44,45.63386502,-1.037197412,0.315455753,-3.2879331,0.001009258,0.046106837,Not Significant,,,
ENSCSAG00000015600.1_ATP5F1E,262.4880049,1.204437133,0.366010195,3.290720173,0.000999313,0.046106837,Not Significant,,,
ENSCSAG00000019579.1_MOAP1,8.008054976,-1.912213933,0.58195138,-3.285865452,0.001016696,0.046106837,Not Significant,,,
ENSCSAG00000011684.1_PYGO1,7.335021692,-2.177659647,0.663077648,-3.284169892,0.001022832,0.046225329,Downregulated,,,
ENSCSAG00000000929.1_RPL11,698.7852703,0.887421728,0.270410532,3.281757261,0.001031624,0.046281468,Not Significant,,,
ENSCSAG00000010627.1_TMIGD2,10.2082573,-1.411071728,0.430031507,-3.281321733,0.001033218,0.046281468,Not Significant,,,
ENSCSAG00000014575.1_MAP7D2,60.57603969,2.546592791,0.775753202,3.28273578,0.00102805,0.046281468,Upregulated,,,
ENSCSAG00000001847.1_S100A8,6.239056387,2.899071306,0.883883977,3.279922911,0.001038355,0.046374747,Upregulated,,,
ENSCSAG00000010316.1_CCNG1,63.75744371,-0.72333202,0.220663114,-3.277992442,0.001045482,0.046514034,Not Significant,,,
ENSCSAG00000011775.1_UBE2I,187.5534751,0.801241162,0.24447305,3.277421224,0.0010476,0.046514034,Not Significant,,,
ENSCSAG00000002296.1_AATK,9.054685085,-2.13492644,0.6517837,-3.275513703,0.0010547,0.046597954,Downregulated,,,
ENSCSAG00000007522.1_KNSTRN,4.256478122,-2.380672094,0.726889164,-3.27515144,0.001056053,0.046597954,Downregulated,,,
ENSCSAG00000017672.1,5961.238498,0.922866777,0.281839104,3.274445474,0.001058696,0.046597954,Not Significant,,,
ENSCSAG00000002655.1_C17orf98,3.77660638,3.255431823,0.99754069,3.263457677,0.001100616,0.047680738,Upregulated,,,
ENSCSAG00000004230.1,1252.239047,-3.200457393,0.980273489,-3.264861722,0.001095175,0.047680738,Downregulated,,,
ENSCSAG00000005399.1,716.6093678,0.710531918,0.217699918,3.263813445,0.001099235,0.047680738,Not Significant,,,
ENSCSAG00000005839.1_L3MBTL2,246.5863899,-1.092703681,0.335252755,-3.259342887,0.001116706,0.047680738,Not Significant,,,
ENSCSAG00000007654.1,338.1837319,-0.58543459,0.179441119,-3.262544251,0.001104169,0.047680738,Not Significant,,,
ENSCSAG00000011556.1,18.69281102,1.256928111,0.385525516,3.260298111,0.001112952,0.047680738,Not Significant,,,
ENSCSAG00000011615.1,4.147682104,3.205527119,0.982618662,3.262229026,0.001105398,0.047680738,Upregulated,,,
ENSCSAG00000012661.1_ZNF410,296.3751431,-0.711059683,0.217749492,-3.265494106,0.001092733,0.047680738,Not Significant,,,
ENSCSAG00000015540.1,110.2819637,-0.961554708,0.295040871,-3.259055951,0.001117836,0.047680738,Not Significant,,,
ENSCSAG00000016915.1,144.7291818,0.96138706,0.294723212,3.261999809,0.001106292,0.047680738,Not Significant,,,
ENSCSAG00000019601.1,1241.425544,1.398725026,0.42893869,3.260897324,0.001110602,0.047680738,Not Significant,,,
ENSCSAG00000006365.1_TMEM98,41.41715492,1.05784965,0.324817268,3.256753113,0.001126944,0.047934581,Not Significant,,,
ENSCSAG00000003554.1_SLC25A39,521.2163562,0.960981963,0.295162215,3.255775688,0.001130831,0.047965535,Not Significant,,,
ENSCSAG00000008634.1_LRP6,232.8765739,0.769066063,0.236380619,3.25350727,0.001139898,0.048215466,Not Significant,,,
ENSCSAG00000012860.1_PLEKHH2,43.45396815,-1.03354653,0.318015015,-3.249992863,0.001154079,0.048679695,Not Significant,,,
ENSCSAG00000011159.1_TMEFF1,30.88674287,1.391255604,0.428741326,3.244976681,0.001174602,0.049271651,Not Significant,,,
ENSCSAG00000018239.1,43.17687751,-1.497356841,0.461354834,-3.245564439,0.00117218,0.049271651,Not Significant,,,
ENSCSAG00000005828.1_PPM1E,2.551126553,4.60330081,1.419401629,3.24312775,0.001182252,0.049320041,Upregulated,,,
ENSCSAG00000008613.1_DTNB,73.95704286,0.954768849,0.294360152,3.243539732,0.001180543,0.049320041,Not Significant,,,
ENSCSAG00000006616.1_WDR83OS,236.6958625,0.870175633,0.268416241,3.241888899,0.001187403,0.049399219,Not Significant,,,
ENSCSAG00000007668.1_ACSM5,202.6690827,-1.079751618,0.333176164,-3.24078291,0.001192019,0.049455771,Not Significant,,,
ENSCSAG00000006647.1_CSKMT,70.21530788,1.449701147,0.447501746,3.239542994,0.001197214,0.049459547,Not Significant,,,
ENSCSAG00000008688.1_KIF3C,30.72148231,1.419474421,0.438222262,3.239165476,0.0011988,0.049459547,Not Significant,,,
ENSCSAG00000013376.1_CXCL14,12.1881718,-1.474486142,0.455308494,-3.238433197,0.001201882,0.049459547,Not Significant,,,
ENSCSAG00000006457.1_TMEM258,147.26347,0.941248702,0.290882101,3.235842623,0.001212842,0.049641538,Not Significant,,,
ENSCSAG00000016148.1_PSME2,89.64357422,0.619500068,0.19141121,3.236487917,0.001210103,0.049641538,Not Significant,,,
ENSCSAG00000017524.1_UGGT2,71.4744484,-0.694757566,0.214775825,-3.234803396,0.001217265,0.049688634,Not Significant,,,
ENSCSAG00000005249.1,657.1789641,0.894553327,0.276620573,3.233864052,0.001221276,0.049718692,Not Significant,,,
ENSCSAG00000012987.1_ADAM20,4.364188146,-2.591942594,0.802556332,-3.229608303,0.001239599,0.050329717,Not Significant,,,
ENSCSAG00000013880.1_SLCO5A1,4.369998636,-4.327289533,1.340753981,-3.227504519,0.001248751,0.050431593,Not Significant,,,
ENSCSAG00000016461.1_SALL2,40.04968172,1.154832344,0.357752867,3.228017021,0.001246516,0.050431593,Not Significant,,,
ENSCSAG00000017445.1_F10,903.9897795,-0.628935107,0.195078482,-3.224010663,0.001264087,0.050780846,Not Significant,,,
ENSCSAG00000018288.1_CRCP,153.1854625,-0.713032178,0.221116358,-3.22469213,0.001261082,0.050780846,Not Significant,,,
ENSCSAG00000005674.1_DNMBP,350.3208261,-0.418421357,0.12982922,-3.222859683,0.001269177,0.050850803,Not Significant,,,
ENSCSAG00000012665.1_FSBP,68.60633341,-0.917345658,0.284724626,-3.221869744,0.00127357,0.050892535,Not Significant,,,
ENSCSAG00000014695.1,14.91036647,-1.377562871,0.428016777,-3.218478678,0.001288726,0.05112224,Not Significant,,,
ENSCSAG00000015805.1_ENTR1,99.01956805,0.679326908,0.211014063,3.219344233,0.001284841,0.05112224,Not Significant,,,
ENSCSAG00000019125.1_TEX47,7.554917109,-2.739599908,0.851250357,-3.218324534,0.001289418,0.05112224,Not Significant,,,
ENSCSAG00000008471.1_SLC39A4,16.73720011,-1.82990744,0.569602399,-3.21260487,0.001315371,0.052015394,Not Significant,,,
