,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000006000.1_CYP4F8,40.56502762,0.84643063,0.350009518,2.418307466,0.015592895,0.166233638,Not Significant,,,
ENSCSAG00000006703.1_ERN2,132.8725836,-0.77472586,0.320508802,-2.417174988,0.015641496,0.166528534,Not Significant,,,
ENSCSAG00000009860.1,11.65754067,-1.023730337,0.423484603,-2.417396833,0.015631965,0.166528534,Not Significant,,,
ENSCSAG00000007085.1_CFAP91,187.1416166,1.091205377,0.451553179,2.416560058,0.015667941,0.166698511,Not Significant,,,
ENSCSAG00000003262.1_MAP9,4.765614121,-1.811568165,0.749809716,-2.416037197,0.015690458,0.166826491,Not Significant,,,
ENSCSAG00000008513.1,50.84522567,-2.278914257,0.943534695,-2.415294604,0.015722487,0.167055365,Not Significant,,,
ENSCSAG00000004854.1_ABCC8,1.966384757,-2.205341153,0.913305719,-2.41468011,0.015749034,0.167225729,Not Significant,,,
ENSCSAG00000002554.1_DCAF8,204.1277393,0.359065295,0.148818921,2.412766422,0.015831962,0.167882124,Not Significant,,,
ENSCSAG00000010906.1_STYXL2,1.707227176,3.339044275,1.383842779,2.412878346,0.015827101,0.167882124,Not Significant,,,
ENSCSAG00000012850.1_CCDC66,220.1594165,-0.494039627,0.204825749,-2.411999613,0.015865298,0.168050324,Not Significant,,,
ENSCSAG00000015826.1,2.295609263,-2.741940974,1.136945621,-2.411672929,0.015879519,0.168050324,Not Significant,,,
ENSCSAG00000019652.1_MYADM,92.80792008,0.567918869,0.23547313,2.411820279,0.015873104,0.168050324,Not Significant,,,
ENSCSAG00000006691.1_ANKRD1,390.3353852,-0.386999792,0.160491469,-2.411341824,0.015893944,0.168091143,Not Significant,,,
ENSCSAG00000001924.1,81.66887822,0.565721301,0.234771488,2.409667828,0.01596705,0.168193314,Not Significant,,,
ENSCSAG00000004959.1_CETP,312.844485,0.829440928,0.344191864,2.409821425,0.01596033,0.168193314,Not Significant,,,
ENSCSAG00000005925.1_POU1F1,55.27348064,-0.710868105,0.294995935,-2.409755594,0.01596321,0.168193314,Not Significant,,,
ENSCSAG00000009453.1_MIS18A,20.59788159,-0.64658159,0.268275703,-2.410138462,0.015946467,0.168193314,Not Significant,,,
ENSCSAG00000010770.1_GRHPR,702.6976369,0.544622448,0.225949537,2.410372046,0.01593626,0.168193314,Not Significant,,,
ENSCSAG00000012753.1_ASB14,6.926989014,-1.216803222,0.504909498,-2.409943222,0.015955003,0.168193314,Not Significant,,,
ENSCSAG00000007326.1_SLC15A2,103.5997351,-0.570446505,0.236757821,-2.409409343,0.015978365,0.16820111,Not Significant,,,
ENSCSAG00000003270.1,20991.94468,-0.567238562,0.235470063,-2.408962543,0.01599794,0.168202415,Not Significant,,,
ENSCSAG00000007187.1,39.92956708,0.819593226,0.340239697,2.40887008,0.016001993,0.168202415,Not Significant,,,
ENSCSAG00000010717.1_LHFPL4,252.8594713,-0.476983445,0.198026688,-2.408682633,0.016010214,0.168202415,Not Significant,,,
ENSCSAG00000007717.1_SSPN,12.7930396,1.443249199,0.599302766,2.408213814,0.016030789,0.168303025,Not Significant,,,
ENSCSAG00000011614.1_FMO1,64.83139552,1.280636913,0.531883015,2.407741698,0.016051533,0.168303025,Not Significant,,,
ENSCSAG00000016463.1_IGKV4-1,5.323100763,2.099333332,0.871904868,2.407755031,0.016050947,0.168303025,Not Significant,,,
ENSCSAG00000017540.1,1.261529652,-3.658090842,1.51984622,-2.406882218,0.016089358,0.16858849,Not Significant,,,
ENSCSAG00000008102.1_SSBP1,38.72074273,0.983331587,0.40862602,2.406434098,0.01610911,0.168684336,Not Significant,,,
ENSCSAG00000005365.1_PGPEP1,31.6738387,0.71747082,0.298196933,2.406030174,0.016126933,0.168753495,Not Significant,,,
ENSCSAG00000014919.1,340.5613936,0.601787266,0.250139806,2.405803685,0.016136934,0.168753495,Not Significant,,,
ENSCSAG00000001817.1_ZNF84,169.392767,-0.551374712,0.229295388,-2.404648072,0.016188047,0.168769851,Not Significant,,,
ENSCSAG00000002183.1_NAPSA,53.58464708,-0.69652617,0.289720944,-2.404127782,0.016211106,0.168769851,Not Significant,,,
ENSCSAG00000004398.1_ABRAXAS1,15.19303905,-0.808879478,0.336459699,-2.404090236,0.016212771,0.168769851,Not Significant,,,
ENSCSAG00000007916.1,13.50994363,1.022551838,0.425303057,2.404289885,0.016203918,0.168769851,Not Significant,,,
ENSCSAG00000013240.1_IMPA1,25.78440907,-0.988718857,0.411067295,-2.405248163,0.016161487,0.168769851,Not Significant,,,
ENSCSAG00000014425.1_ARID4A,59.12312226,-0.550556201,0.228926802,-2.40494427,0.016174932,0.168769851,Not Significant,,,
ENSCSAG00000018921.1,25.41091694,-9.606433983,3.995583938,-2.404262839,0.016205117,0.168769851,Not Significant,,,
ENSCSAG00000010197.1_NTPCR,25.82613522,0.748274063,0.311352331,2.403303232,0.016247708,0.169022923,Not Significant,,,
ENSCSAG00000010101.1_DNAI1,6.203748614,1.302365113,0.54210291,2.402431511,0.016286484,0.169315565,Not Significant,,,
ENSCSAG00000001354.1_LEPR,86.57277123,-1.509590184,0.628614091,-2.401457757,0.016329894,0.169446597,Not Significant,,,
ENSCSAG00000013084.1_EXD2,175.2662223,-0.32214748,0.134148079,-2.401431933,0.016331047,0.169446597,Not Significant,,,
ENSCSAG00000013988.1_MAP3K13,128.0795044,0.50304893,0.209473267,2.401494653,0.016328248,0.169446597,Not Significant,,,
ENSCSAG00000004436.1_MGMT,125.1941028,-0.432885206,0.180344422,-2.4003249,0.016380526,0.169849178,Not Significant,,,
ENSCSAG00000001520.1,255.4704644,0.533621054,0.222382913,2.3995596,0.016414807,0.170068778,Not Significant,,,
ENSCSAG00000009486.1_KMO,117.3465739,-0.612389111,0.255228601,-2.399374947,0.016423088,0.170068778,Not Significant,,,
ENSCSAG00000014615.1_TMCC2,4.56842015,-2.017877717,0.84109684,-2.399102721,0.016435303,0.170084539,Not Significant,,,
ENSCSAG00000013565.1_ZNF630,2.934235569,-2.019452831,0.842227584,-2.397751949,0.016496032,0.170491153,Not Significant,,,
ENSCSAG00000017985.1_RASL11A,24.14837048,-0.83774116,0.349358288,-2.397942713,0.016487444,0.170491153,Not Significant,,,
ENSCSAG00000009622.1_OSBPL10,69.40029372,0.566111606,0.236128665,2.397470911,0.016508692,0.170511202,Not Significant,,,
ENSCSAG00000008271.1_KDM7A,292.7341651,-0.3805606,0.158755781,-2.397144838,0.016523391,0.170552274,Not Significant,,,
ENSCSAG00000007245.1_RASGRP1,24.25430721,0.821311955,0.342660258,2.396869594,0.016535808,0.17056975,Not Significant,,,
ENSCSAG00000000596.1_C11orf71,25.91918326,0.857805149,0.358000095,2.396103136,0.016570427,0.170594959,Not Significant,,,
ENSCSAG00000005982.1_SMTNL1,8.374550333,1.334202713,0.55678415,2.396265616,0.016563083,0.170594959,Not Significant,,,
ENSCSAG00000016857.1_MFHAS1,91.03501946,-0.565358021,0.235920696,-2.396390105,0.016557458,0.170594959,Not Significant,,,
ENSCSAG00000019572.1_PNMA1,15.61411005,-0.847147581,0.353687805,-2.395184591,0.016612,0.170912334,Not Significant,,,
ENSCSAG00000012069.1_ANGPTL1,71.59071604,-0.79433176,0.331770249,-2.39422239,0.016655647,0.171250623,Not Significant,,,
ENSCSAG00000002898.1,14.00733512,1.87316611,0.782531112,2.39372733,0.016678142,0.171371145,Not Significant,,,
ENSCSAG00000012474.1,37.27293939,0.526565013,0.220075906,2.392651804,0.016727107,0.171763307,Not Significant,,,
ENSCSAG00000005581.1,80.84821605,1.01166479,0.42293049,2.392035604,0.016755217,0.171830097,Not Significant,,,
ENSCSAG00000013309.1_SLC3A1,95.734633,0.857712668,0.35855041,2.392167584,0.016749193,0.171830097,Not Significant,,,
ENSCSAG00000016254.1_OXA1L,282.5305182,0.313854861,0.131231075,2.391619972,0.016774201,0.171913942,Not Significant,,,
ENSCSAG00000004230.1,1252.239047,-2.181529772,0.91237874,-2.391035297,0.016800938,0.171980473,Not Significant,,,
ENSCSAG00000017254.1,129.9353612,-0.763687009,0.319399985,-2.391005154,0.016802317,0.171980473,Not Significant,,,
ENSCSAG00000015446.1_STS,342.0911713,1.008656967,0.421902789,2.390733111,0.016814771,0.171997265,Not Significant,,,
ENSCSAG00000016108.1_ELMOD3,68.80163908,0.577481612,0.241605597,2.39018309,0.016839975,0.172144376,Not Significant,,,
ENSCSAG00000003337.1_VPS25,102.0870396,0.465904714,0.194978622,2.389516914,0.016870547,0.172156892,Not Significant,,,
ENSCSAG00000003832.1_RPS16,972.2319952,0.485664375,0.203253717,2.389448922,0.01687367,0.172156892,Not Significant,,,
ENSCSAG00000015379.1,302.6731183,-0.581513446,0.24334955,-2.389622032,0.01686572,0.172156892,Not Significant,,,
ENSCSAG00000001294.1_YIPF1,139.2945605,-0.469885144,0.196690571,-2.388956121,0.01689632,0.172229626,Not Significant,,,
ENSCSAG00000015949.1,20.81757365,-1.460792897,0.611511631,-2.388822751,0.016902455,0.172229626,Not Significant,,,
ENSCSAG00000017929.1_TPGS2,16.66532853,-0.75093056,0.314384908,-2.388570639,0.016914056,0.172237504,Not Significant,,,
ENSCSAG00000009258.1_TBC1D8B,84.12816093,-0.581851133,0.243622553,-2.388330334,0.016925121,0.172239909,Not Significant,,,
ENSCSAG00000005610.1_RUSF1,501.9091117,0.526426832,0.220469778,2.387750548,0.016951844,0.172401549,Not Significant,,,
ENSCSAG00000015566.1_PPP2R3C,111.6658075,-0.401142492,0.168018328,-2.387492465,0.01696375,0.172412406,Not Significant,,,
ENSCSAG00000013727.1_ASPA,352.3895158,-0.553267657,0.23178604,-2.386975757,0.016987611,0.172544666,Not Significant,,,
ENSCSAG00000018262.1,3.218550635,2.067412914,0.866581473,2.385710956,0.017046143,0.173028683,Not Significant,,,
ENSCSAG00000003009.1_NFYB,112.0517049,-0.521454236,0.218602634,-2.385397771,0.017060663,0.173065632,Not Significant,,,
ENSCSAG00000018018.1_ZBTB7C,64.75669817,-0.64413588,0.270138749,-2.384463107,0.017104063,0.173395299,Not Significant,,,
ENSCSAG00000000638.1_KLHDC7A,30.3228604,1.167694051,0.489806304,2.383991469,0.017125999,0.173446748,Not Significant,,,
ENSCSAG00000001084.1_KIAA0319L,168.9752416,0.394205678,0.165362696,2.383885171,0.017130947,0.173446748,Not Significant,,,
ENSCSAG00000000387.1,1.183270149,-4.323489698,1.815226816,-2.381790341,0.017228703,0.173883093,Not Significant,,,
ENSCSAG00000000403.1,30.83934431,-1.967010485,0.825708373,-2.382209686,0.017209095,0.173883093,Not Significant,,,
ENSCSAG00000002438.1_SLC35B1,113.4444379,0.557598343,0.234086548,2.382017877,0.017218062,0.173883093,Not Significant,,,
ENSCSAG00000008909.1,10.16362213,-0.962515429,0.404055294,-2.382137896,0.017212451,0.173883093,Not Significant,,,
ENSCSAG00000010056.1_TIGD7,16.55377082,-0.808959246,0.339558766,-2.382383636,0.017200967,0.173883093,Not Significant,,,
ENSCSAG00000000104.1_RTL5,36.84993875,-0.689069471,0.289460435,-2.380530768,0.017287717,0.17436806,Not Significant,,,
ENSCSAG00000000391.1,6256.058185,0.503423181,0.211719387,2.377784987,0.017416978,0.175449309,Not Significant,,,
ENSCSAG00000015752.1_CFAP99,1.457001264,-2.579653307,1.084833426,-2.377925723,0.017410333,0.175449309,Not Significant,,,
ENSCSAG00000010888.1_CCDC180,15.9524571,-1.061531165,0.446550568,-2.377180193,0.017445563,0.175626033,Not Significant,,,
ENSCSAG00000016709.1_TBPL1,54.42345546,-0.564041319,0.237340463,-2.376507204,0.01747742,0.175835449,Not Significant,,,
ENSCSAG00000006328.1_LIG3,59.1142219,0.432695393,0.182149759,2.375492536,0.017525547,0.176096872,Not Significant,,,
ENSCSAG00000010408.1_CYP46A1,9.570166359,1.190297232,0.501051036,2.375600779,0.017520407,0.176096872,Not Significant,,,
ENSCSAG00000002950.1_MEIS3,75.58602949,-0.58937705,0.248172917,-2.374864496,0.017555394,0.176285411,Not Significant,,,
ENSCSAG00000014193.1,2.672590136,-1.887140692,0.794856559,-2.374190251,0.017587486,0.176496245,Not Significant,,,
ENSCSAG00000012965.1_ASB4,19.65262467,-1.082313428,0.455989618,-2.373548397,0.017618084,0.176580494,Not Significant,,,
ENSCSAG00000017044.1_HECA,189.1104854,-0.366054227,0.154209504,-2.37374622,0.017608648,0.176580494,Not Significant,,,
ENSCSAG00000009891.1_KREMEN1,10.22048655,0.950921271,0.400702776,2.373133724,0.017637877,0.17666755,Not Significant,,,
ENSCSAG00000003014.1_STOX2,7.968074042,-0.967201932,0.407638418,-2.372695722,0.017658805,0.176765856,Not Significant,,,
ENSCSAG00000001226.1_TSPAN1,193.4670177,-0.539357942,0.22738513,-2.372001823,0.017692003,0.176967125,Not Significant,,,
ENSCSAG00000008222.1_ZNF251,210.3489593,-0.579827228,0.244466077,-2.371810581,0.017701163,0.176967125,Not Significant,,,
ENSCSAG00000016594.1_ZNF502,18.68001757,-0.922483329,0.389059761,-2.37105818,0.017737239,0.177216407,Not Significant,,,
ENSCSAG00000006130.1_SEZ6L2,4.373690606,-1.402586255,0.5917592,-2.370197633,0.017778579,0.177517941,Not Significant,,,
ENSCSAG00000003993.1_PSMB10,59.11296317,0.699801486,0.295412456,2.368896342,0.017841253,0.1777521,Not Significant,,,
ENSCSAG00000008045.1_BTNL8,9.669065365,1.273500742,0.537581499,2.368944513,0.01783893,0.1777521,Not Significant,,,
ENSCSAG00000012575.1_AMBP,15166.35045,0.557716898,0.235385853,2.369373058,0.017818271,0.1777521,Not Significant,,,
ENSCSAG00000014024.1_GNAZ,16.13485442,-1.655231124,0.698768637,-2.368782793,0.017846731,0.1777521,Not Significant,,,
ENSCSAG00000006120.1_MVP,335.06822,-0.573074392,0.241978114,-2.368290183,0.017870513,0.177816031,Not Significant,,,
ENSCSAG00000015636.1_DDX56,368.7185953,-0.52762089,0.222795301,-2.368186798,0.017875508,0.177816031,Not Significant,,,
ENSCSAG00000009841.1_NDRG1,118.0378092,-0.762034482,0.321816688,-2.367914746,0.017888657,0.177835616,Not Significant,,,
ENSCSAG00000011832.1_PSMB1,172.7010686,0.55341718,0.233957109,2.365464255,0.018007481,0.17890506,Not Significant,,,
ENSCSAG00000000544.1,256.5911751,-0.81606082,0.345257901,-2.36362678,0.018097034,0.179339471,Not Significant,,,
ENSCSAG00000002070.1,1.353222263,2.88062462,1.219835582,2.361485977,0.01820186,0.179339471,Not Significant,,,
ENSCSAG00000004654.1_CXCL10,422.0012122,1.062298775,0.449660487,2.362446345,0.018154769,0.179339471,Not Significant,,,
ENSCSAG00000004735.1_EPGN,80.60211147,-0.58011777,0.245538586,-2.362633836,0.018145588,0.179339471,Not Significant,,,
ENSCSAG00000005170.1,201.4905016,-0.800531633,0.33870782,-2.363487303,0.018103847,0.179339471,Not Significant,,,
ENSCSAG00000005346.1_PDCD11,142.1034411,0.549972963,0.232639831,2.364053309,0.018076211,0.179339471,Not Significant,,,
ENSCSAG00000005922.1,1.569346354,3.600923913,1.524753974,2.361642583,0.018194174,0.179339471,Not Significant,,,
ENSCSAG00000009137.1_MPDZ,346.5949597,-0.446977059,0.189173,-2.362795209,0.018137689,0.179339471,Not Significant,,,
ENSCSAG00000009698.1_MLLT1,206.4757814,-0.44190753,0.187082905,-2.362094648,0.018172002,0.179339471,Not Significant,,,
ENSCSAG00000010853.1_EPHB1,26.76147833,-1.11445377,0.471958314,-2.361339419,0.018209056,0.179339471,Not Significant,,,
ENSCSAG00000015664.1_NSD2,111.3610767,0.416527935,0.176370336,2.36166661,0.018192995,0.179339471,Not Significant,,,
ENSCSAG00000017386.1_RWDD2A,175.3127636,-0.536277441,0.227066946,-2.361759165,0.018188454,0.179339471,Not Significant,,,
ENSCSAG00000017790.1_OSBPL1A,234.8150256,0.434444948,0.183847832,2.363068112,0.018124338,0.179339471,Not Significant,,,
ENSCSAG00000019411.1_FBXO34,50.78521807,-0.529540015,0.2240224,-2.363781543,0.018089476,0.179339471,Not Significant,,,
ENSCSAG00000002674.1_TOMM40L,153.5821242,-0.55959395,0.237085785,-2.360301569,0.018260084,0.179411362,Not Significant,,,
ENSCSAG00000007642.1_TM7SF2,1114.016832,0.774091923,0.327998895,2.360044299,0.018272753,0.179411362,Not Significant,,,
ENSCSAG00000009213.1_LRMDA,10.47459787,1.014784729,0.429963931,2.36016246,0.018266933,0.179411362,Not Significant,,,
ENSCSAG00000009898.1_ACADL,66.62967485,0.668971245,0.283389419,2.360607699,0.01824502,0.179411362,Not Significant,,,
ENSCSAG00000016281.1_TNFRSF10C,7.38437127,1.718061306,0.727890926,2.360327962,0.018258785,0.179411362,Not Significant,,,
ENSCSAG00000003996.1_TEX2,452.6107681,0.453337065,0.192200588,2.358666384,0.018340736,0.179967763,Not Significant,,,
ENSCSAG00000019495.1_CHST12,19.43050311,0.735344371,0.311869008,2.357862927,0.018380479,0.180246542,Not Significant,,,
ENSCSAG00000001445.1_GTF2B,50.35477617,0.469683442,0.199232539,2.357463509,0.018400264,0.180297508,Not Significant,,,
ENSCSAG00000016802.1_CCNB1IP1,33.07408426,-0.756667374,0.320988941,-2.357300449,0.018408346,0.180297508,Not Significant,,,
ENSCSAG00000002789.1_NUCB1,1916.339222,0.438561362,0.186073124,2.356930189,0.018426711,0.180308038,Not Significant,,,
ENSCSAG00000003846.1,708.2668407,-0.394225254,0.167269865,-2.356821735,0.018432093,0.180308038,Not Significant,,,
ENSCSAG00000010840.1_SNRPB,94.13795252,0.523964865,0.222364831,2.356329744,0.018456526,0.180436081,Not Significant,,,
ENSCSAG00000013952.1_AKR1E2,11.65479162,1.440120405,0.611437715,2.355301889,0.018507663,0.180741609,Not Significant,,,
ENSCSAG00000015234.1_NAGK,576.048824,-0.455030604,0.193198853,-2.355244849,0.018510504,0.180741609,Not Significant,,,
ENSCSAG00000004266.1,3.841149359,-2.967826461,1.260302843,-2.354851835,0.018530093,0.180821872,Not Significant,,,
ENSCSAG00000000894.1,42.26572661,-0.558821915,0.23760355,-2.351908943,0.018677346,0.181418241,Not Significant,,,
ENSCSAG00000004925.1_MRPL38,129.3703425,0.504876433,0.214648287,2.352110232,0.018667242,0.181418241,Not Significant,,,
ENSCSAG00000013190.1_ITIH4,8858.712746,-0.410879883,0.174668066,-2.352346896,0.018655368,0.181418241,Not Significant,,,
ENSCSAG00000014451.1_PUS10,47.61864077,-0.694587433,0.295332064,-2.351886291,0.018678484,0.181418241,Not Significant,,,
ENSCSAG00000014504.1_GOLT1A,78.93508254,0.74736124,0.317683804,2.352531763,0.018646097,0.181418241,Not Significant,,,
ENSCSAG00000014687.1_GRIK2,5.027398854,-1.80100833,0.765797584,-2.351807276,0.018682452,0.181418241,Not Significant,,,
ENSCSAG00000017974.1_RNF165,1.632356135,2.814207452,1.196217527,2.352588378,0.018643259,0.181418241,Not Significant,,,
ENSCSAG00000019551.1_TASL,6.695848089,1.256472896,0.534065445,2.352657165,0.018639811,0.181418241,Not Significant,,,
ENSCSAG00000004151.1_ZFP30,199.5147027,-0.593377229,0.25244744,-2.3504981,0.018748303,0.181946622,Not Significant,,,
ENSCSAG00000009232.1,4.593120993,2.635082239,1.121270922,2.350085236,0.018769112,0.182037502,Not Significant,,,
ENSCSAG00000001006.1_EYA3,401.0800401,-0.278925849,0.118711206,-2.349616843,0.018792745,0.182155636,Not Significant,,,
ENSCSAG00000002706.1,4.68076322,1.514458453,0.644755148,2.348889278,0.018829505,0.182161488,Not Significant,,,
ENSCSAG00000004414.1_OVCH2,1.976890002,-2.596991812,1.106247714,-2.347568071,0.01889642,0.182161488,Not Significant,,,
ENSCSAG00000008719.1_MELTF,39.1575284,1.152275519,0.490768523,2.34790021,0.018879579,0.182161488,Not Significant,,,
ENSCSAG00000010999.1_NME9,51.38109302,-0.843762109,0.359327232,-2.3481719,0.018865812,0.182161488,Not Significant,,,
ENSCSAG00000011756.1_PLSCR3,265.3562169,-0.356601079,0.151860297,-2.348217978,0.018863478,0.182161488,Not Significant,,,
ENSCSAG00000011855.1_ZDHHC22,2.888853122,1.836726343,0.782089193,2.348487051,0.018849855,0.182161488,Not Significant,,,
ENSCSAG00000012716.1_RPL22L1,25.0230865,1.255425616,0.534446082,2.349022024,0.018822793,0.182161488,Not Significant,,,
ENSCSAG00000013538.1_TTC7A,111.4938545,-0.657973589,0.28016025,-2.34856154,0.018846085,0.182161488,Not Significant,,,
ENSCSAG00000017890.1_PILRA,10.46517784,1.041976948,0.443832454,2.347680838,0.018890701,0.182161488,Not Significant,,,
ENSCSAG00000003155.1_DDX60,49.46351631,0.759662471,0.323650307,2.347170557,0.018916593,0.182245509,Not Significant,,,
ENSCSAG00000011019.1_MIF,634.356071,0.773863709,0.329964678,2.345292572,0.019012154,0.183055281,Not Significant,,,
ENSCSAG00000004674.1_PARVA,102.7223286,0.455850934,0.194558045,2.343007373,0.019129005,0.183119407,Not Significant,,,
ENSCSAG00000005458.1_KCNN1,204.3610788,-0.507926976,0.21666851,-2.344258409,0.019064957,0.183119407,Not Significant,,,
ENSCSAG00000006647.1_CSKMT,70.21530788,0.974521835,0.415944858,2.342911126,0.01913394,0.183119407,Not Significant,,,
ENSCSAG00000007132.1_LRRC58,78.93529466,-0.477448473,0.203683458,-2.344070935,0.019074543,0.183119407,Not Significant,,,
