,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000000468.1_ACTL7A,2.329904438,1.386033635,0.800920537,1.730550749,0.083531922,1,Not Significant,0,0,
ENSCSAG00000000469.1_OR2K2,0.180637941,-1.234138236,2.835645414,-0.435223046,0.663400536,1,Not Significant,0,0,
ENSCSAG00000000470.1,0.218382581,0.255169164,1.983844641,0.128623562,0.897655522,1,Not Significant,0,0,
ENSCSAG00000000471.1_ZNF883,0.928141228,-0.844010118,1.456746379,-0.579380275,0.56233261,1,Not Significant,0,0,
ENSCSAG00000000472.1_RNF183,0.631862321,0.244470338,1.445017762,0.169181545,0.865653845,1,Not Significant,0,0,
ENSCSAG00000000473.1_HDHD3,145.212128,0.06254547,0.233628494,0.267713363,0.788919963,1,Not Significant,0,0,
ENSCSAG00000000475.1_TRIM32,22.47861497,0.115208078,0.261511684,0.440546581,0.659541283,1,Not Significant,0,0,
ENSCSAG00000000476.1,1019.770801,-0.198504093,0.190352153,-1.042825575,0.297029084,1,Not Significant,0,0,
ENSCSAG00000000477.1,82.68565037,-0.372513902,0.332751114,-1.119497086,0.262928133,1,Not Significant,0,0,
ENSCSAG00000000478.1_OR1B1,0.20892396,-0.604731308,2.421145293,-0.249770763,0.802764631,1,Not Significant,0,0,
ENSCSAG00000000479.1,0.262587141,-0.517222539,2.112060769,-0.244889989,0.806541613,1,Not Significant,0,0,
ENSCSAG00000000480.1_OR5C1,4.227900437,0.312201669,0.693901701,0.449922041,0.652766654,1,Not Significant,0,0,
ENSCSAG00000000481.1,0.647231162,1.39749483,1.314666053,1.063003664,0.28778029,1,Not Significant,0,0,
ENSCSAG00000000482.1_KCTD16,1.914642743,0.189372389,0.73032915,0.259297317,0.795405849,1,Not Significant,0,0,
ENSCSAG00000000483.1,5.474882506,2.964123102,1.1279183,2.627959047,0.008589886,1,Not Significant,0,0,
ENSCSAG00000000484.1_TAF7,39.6817968,0.02874209,0.246537259,0.11658315,0.907190391,1,Not Significant,0,0,
ENSCSAG00000000485.1_SLC25A2,0.797093044,0.85853206,1.711048631,0.501757837,0.615837875,1,Not Significant,0,0,
ENSCSAG00000000486.1_PCDHB15,7.826637462,-0.28468784,0.422526427,-0.673775229,0.500454226,1,Not Significant,0,0,
ENSCSAG00000000487.1_PCDHB6,4.389213098,-1.290026324,0.702963476,-1.835125676,0.06648707,1,Not Significant,0,0,
ENSCSAG00000000488.1_PCDHB5,4.41465577,-0.072065455,0.557513358,-0.129262293,0.897150107,1,Not Significant,0,0,
ENSCSAG00000000489.1_PCDHB4,4.68207331,0.331417956,0.500537352,0.662124324,0.507891548,1,Not Significant,0,0,
ENSCSAG00000000490.1_PCDHB3,3.849473211,0.403900944,0.600159168,0.672989709,0.500953838,1,Not Significant,0,0,
